date,depth,density [kg m-3]
11.02.1969 12:00,0.0,1000.159
11.02.1969 12:00,5.0,1000.16
11.02.1969 12:00,10.0,1000.162
11.02.1969 12:00,20.0,1000.161
11.02.1969 12:00,30.0,1000.162
11.02.1969 12:00,50.0,1000.162
11.02.1969 12:00,100.0,1000.162
11.02.1969 12:00,150.0,1000.163
11.02.1969 12:00,200.0,1000.167
11.02.1969 12:00,250.0,1000.17
19.03.1969 12:00,0.0,1000.163
19.03.1969 12:00,5.0,1000.161
19.03.1969 12:00,10.0,1000.162
19.03.1969 12:00,20.0,1000.167
19.03.1969 12:00,30.0,1000.162
19.03.1969 12:00,50.0,1000.162
19.03.1969 12:00,100.0,1000.162
19.03.1969 12:00,150.0,1000.163
19.03.1969 12:00,200.0,1000.167
19.03.1969 12:00,250.0,1000.168
15.04.1969 12:00,0.0,1000.168
15.04.1969 12:00,5.0,1000.166
15.04.1969 12:00,10.0,1000.165
15.04.1969 12:00,20.0,1000.168
15.04.1969 12:00,30.0,1000.165
15.04.1969 12:00,50.0,1000.164
15.04.1969 12:00,100.0,1000.165
15.04.1969 12:00,150.0,1000.168
15.04.1969 12:00,200.0,1000.17
15.04.1969 12:00,250.0,1000.17
13.05.1969 12:00,0.0,999.188
13.05.1969 12:00,5.0,1000.005
13.05.1969 12:00,10.0,1000.085
13.05.1969 12:00,20.0,1000.152
13.05.1969 12:00,30.0,1000.156
13.05.1969 12:00,50.0,1000.161
13.05.1969 12:00,100.0,1000.162
13.05.1969 12:00,150.0,1000.167
13.05.1969 12:00,200.0,1000.169
13.05.1969 12:00,250.0,1000.171
11.06.1969 12:00,0.0,999.465
11.06.1969 12:00,5.0,999.461
11.06.1969 12:00,10.0,999.635
11.06.1969 12:00,20.0,1000.081
11.06.1969 12:00,30.0,1000.154
11.06.1969 12:00,50.0,1000.16
11.06.1969 12:00,100.0,1000.162
11.06.1969 12:00,150.0,1000.171
11.06.1969 12:00,200.0,1000.17
11.06.1969 12:00,250.0,1000.17
09.07.1969 12:00,0.0,999.426
09.07.1969 12:00,5.0,999.444
09.07.1969 12:00,10.0,999.497
09.07.1969 12:00,20.0,1000.027
09.07.1969 12:00,30.0,1000.143
09.07.1969 12:00,50.0,1000.158
09.07.1969 12:00,100.0,1000.164
09.07.1969 12:00,150.0,1000.169
09.07.1969 12:00,200.0,1000.168
09.07.1969 12:00,250.0,1000.164
05.08.1969 12:00,0.0,997.63
05.08.1969 12:00,5.0,998.21
05.08.1969 12:00,10.0,999.214
05.08.1969 12:00,20.0,1000.02
05.08.1969 12:00,30.0,1000.141
05.08.1969 12:00,50.0,1000.154
05.08.1969 12:00,100.0,1000.166
05.08.1969 12:00,150.0,1000.168
05.08.1969 12:00,200.0,1000.17
05.08.1969 12:00,250.0,1000.172
10.09.1969 12:00,0.0,998.88
10.09.1969 12:00,5.0,999.102
10.09.1969 12:00,10.0,999.216
10.09.1969 12:00,20.0,999.857
10.09.1969 12:00,30.0,1000.112
10.09.1969 12:00,50.0,1000.155
10.09.1969 12:00,100.0,1000.16
10.09.1969 12:00,150.0,1000.162
10.09.1969 12:00,200.0,1000.165
10.09.1969 12:00,250.0,1000.165
08.10.1969 12:00,0.0,999.164
08.10.1969 12:00,5.0,999.166
08.10.1969 12:00,10.0,999.167
08.10.1969 12:00,20.0,999.976
08.10.1969 12:00,30.0,1000.126
08.10.1969 12:00,50.0,1000.156
08.10.1969 12:00,100.0,1000.161
08.10.1969 12:00,150.0,1000.164
08.10.1969 12:00,200.0,1000.167
08.10.1969 12:00,250.0,1000.168
12.11.1969 12:00,0.0,999.811
12.11.1969 12:00,5.0,999.813
12.11.1969 12:00,10.0,999.811
12.11.1969 12:00,20.0,999.925
12.11.1969 12:00,30.0,1000.017
12.11.1969 12:00,50.0,1000.14
12.11.1969 12:00,100.0,1000.161
12.11.1969 12:00,150.0,1000.164
12.11.1969 12:00,200.0,1000.165
12.11.1969 12:00,250.0,1000.215
09.12.1969 12:00,0.0,1000.109
09.12.1969 12:00,5.0,1000.115
09.12.1969 12:00,10.0,1000.117
09.12.1969 12:00,20.0,1000.117
09.12.1969 12:00,30.0,1000.117
09.12.1969 12:00,50.0,1000.116
09.12.1969 12:00,100.0,1000.16
09.12.1969 12:00,150.0,1000.164
09.12.1969 12:00,200.0,1000.174
09.12.1969 12:00,250.0,1000.169
14.01.1970 12:00,0.0,1000.145
14.01.1970 12:00,5.0,1000.156
14.01.1970 12:00,10.0,1000.156
14.01.1970 12:00,20.0,1000.156
14.01.1970 12:00,30.0,1000.158
14.01.1970 12:00,50.0,1000.158
14.01.1970 12:00,100.0,1000.158
14.01.1970 12:00,150.0,1000.162
14.01.1970 12:00,200.0,1000.165
14.01.1970 12:00,250.0,1000.168
04.02.1970 12:00,0.0,1000.156
04.02.1970 12:00,5.0,1000.176
04.02.1970 12:00,10.0,1000.176
04.02.1970 12:00,20.0,1000.174
04.02.1970 12:00,30.0,1000.174
04.02.1970 12:00,50.0,1000.175
04.02.1970 12:00,100.0,1000.176
04.02.1970 12:00,150.0,1000.181
04.02.1970 12:00,200.0,1000.183
04.02.1970 12:00,250.0,1000.187
04.03.1970 12:00,0.0,1000.159
04.03.1970 12:00,5.0,1000.175
04.03.1970 12:00,10.0,1000.177
04.03.1970 12:00,20.0,1000.179
04.03.1970 12:00,30.0,1000.179
04.03.1970 12:00,50.0,1000.166
04.03.1970 12:00,100.0,1000.173
04.03.1970 12:00,150.0,1000.173
04.03.1970 12:00,200.0,1000.177
04.03.1970 12:00,250.0,1000.185
15.04.1970 12:00,0.0,1000.173
15.04.1970 12:00,5.0,1000.18
15.04.1970 12:00,10.0,1000.181
15.04.1970 12:00,20.0,1000.177
15.04.1970 12:00,30.0,1000.181
15.04.1970 12:00,50.0,1000.176
15.04.1970 12:00,100.0,1000.181
15.04.1970 12:00,150.0,1000.181
15.04.1970 12:00,200.0,1000.181
15.04.1970 12:00,250.0,1000.184
13.05.1970 12:00,0.0,1000.118
13.05.1970 12:00,5.0,1000.141
13.05.1970 12:00,10.0,1000.143
13.05.1970 12:00,20.0,1000.155
13.05.1970 12:00,30.0,1000.167
13.05.1970 12:00,50.0,1000.176
13.05.1970 12:00,100.0,1000.179
13.05.1970 12:00,150.0,1000.182
13.05.1970 12:00,200.0,1000.184
