date,depth,density [kg m-3]
16.01.1974 12:00,0.0,1000.155
16.01.1974 12:00,5.0,1000.165
16.01.1974 12:00,10.0,1000.167
16.01.1974 12:00,15.0,1000.17
16.01.1974 12:00,20.0,1000.17
16.01.1974 12:00,30.0,1000.173
16.01.1974 12:00,40.0,1000.17
16.01.1974 12:00,46.0,1000.176
11.03.1974 12:00,0.0,1000.161
11.03.1974 12:00,5.0,1000.164
11.03.1974 12:00,10.0,1000.165
11.03.1974 12:00,15.0,1000.167
11.03.1974 12:00,20.0,1000.172
11.03.1974 12:00,30.0,1000.179
11.03.1974 12:00,40.0,1000.178
11.03.1974 12:00,46.0,1000.18
03.04.1974 12:00,0.0,999.663
03.04.1974 12:00,5.0,1000.028
03.04.1974 12:00,10.0,1000.097
03.04.1974 12:00,15.0,1000.126
03.04.1974 12:00,20.0,1000.139
03.04.1974 12:00,30.0,1000.163
03.04.1974 12:00,40.0,1000.169
03.04.1974 12:00,46.0,1000.169
06.05.1974 12:00,0.0,999.877
06.05.1974 12:00,5.0,999.883
06.05.1974 12:00,10.0,999.912
06.05.1974 12:00,15.0,1000.103
06.05.1974 12:00,20.0,1000.133
06.05.1974 12:00,30.0,1000.154
06.05.1974 12:00,40.0,1000.156
06.05.1974 12:00,46.0,1000.158
29.05.1974 12:00,0.0,999.353
29.05.1974 12:00,5.0,999.451
29.05.1974 12:00,10.0,999.665
29.05.1974 12:00,15.0,999.855
29.05.1974 12:00,20.0,1000.025
29.05.1974 12:00,30.0,1000.148
29.05.1974 12:00,40.0,1000.142
29.05.1974 12:00,46.0,1000.153
24.06.1974 12:00,0.0,998.776
24.06.1974 12:00,5.0,998.794
24.06.1974 12:00,10.0,999.178
24.06.1974 12:00,15.0,999.55
24.06.1974 12:00,20.0,999.772
24.06.1974 12:00,30.0,1000.101
24.06.1974 12:00,40.0,1000.122
24.06.1974 12:00,46.0,1000.131
11.07.1974 12:00,0.0,998.814
11.07.1974 12:00,5.0,998.814
11.07.1974 12:00,10.0,999.075
11.07.1974 12:00,15.0,999.36
11.07.1974 12:00,20.0,999.672
11.07.1974 12:00,30.0,1000.072
11.07.1974 12:00,40.0,1000.098
11.07.1974 12:00,46.0,1000.113
12.08.1974 12:00,0.0,998.654
12.08.1974 12:00,5.0,998.654
12.08.1974 12:00,10.0,998.735
12.08.1974 12:00,15.0,999.139
12.08.1974 12:00,20.0,999.467
12.08.1974 12:00,30.0,1000.027
12.08.1974 12:00,40.0,1000.078
12.08.1974 12:00,46.0,1000.089
02.09.1974 12:00,0.0,998.457
02.09.1974 12:00,5.0,998.559
02.09.1974 12:00,10.0,998.596
02.09.1974 12:00,15.0,999.209
02.09.1974 12:00,20.0,999.5
02.09.1974 12:00,30.0,1000.023
02.09.1974 12:00,40.0,1000.059
02.09.1974 12:00,46.0,1000.076
01.10.1974 12:00,0.0,999.337
01.10.1974 12:00,5.0,999.322
01.10.1974 12:00,10.0,999.324
01.10.1974 12:00,15.0,999.352
01.10.1974 12:00,20.0,999.587
01.10.1974 12:00,30.0,999.848
01.10.1974 12:00,40.0,999.953
01.10.1974 12:00,44.0,999.961
30.10.1974 12:00,0.0,1000.025
30.10.1974 12:00,5.0,1000.027
30.10.1974 12:00,10.0,1000.028
30.10.1974 12:00,15.0,1000.033
30.10.1974 12:00,20.0,1000.042
30.10.1974 12:00,30.0,1000.042
30.10.1974 12:00,40.0,1000.052
30.10.1974 12:00,46.0,1000.058
27.11.1974 12:00,0.0,1000.093
27.11.1974 12:00,5.0,1000.095
27.11.1974 12:00,10.0,1000.097
27.11.1974 12:00,15.0,1000.098
27.11.1974 12:00,20.0,1000.095
27.11.1974 12:00,30.0,1000.097
27.11.1974 12:00,40.0,1000.097
27.11.1974 12:00,44.0,1000.09
16.12.1974 12:00,0.0,1000.162
16.12.1974 12:00,5.0,1000.16
16.12.1974 12:00,10.0,1000.164
16.12.1974 12:00,15.0,1000.164
16.12.1974 12:00,20.0,1000.164
16.12.1974 12:00,30.0,1000.165
16.12.1974 12:00,40.0,1000.166
16.12.1974 12:00,46.0,1000.162
20.01.1975 12:00,0.0,1000.166
20.01.1975 12:00,5.0,1000.167
20.01.1975 12:00,10.0,1000.166
20.01.1975 12:00,15.0,1000.168
20.01.1975 12:00,20.0,1000.168
20.01.1975 12:00,30.0,1000.167
20.01.1975 12:00,40.0,1000.167
20.01.1975 12:00,46.0,1000.169
24.02.1975 12:00,0.0,1000.17
24.02.1975 12:00,5.0,1000.175
24.02.1975 12:00,10.0,1000.176
24.02.1975 12:00,15.0,1000.176
24.02.1975 12:00,20.0,1000.178
24.02.1975 12:00,30.0,1000.185
24.02.1975 12:00,40.0,1000.188
24.02.1975 12:00,44.0,1000.187
23.03.1975 12:00,0.0,1000.143
23.03.1975 12:00,5.0,1000.157
23.03.1975 12:00,10.0,1000.16
23.03.1975 12:00,15.0,1000.16
23.03.1975 12:00,20.0,1000.16
23.03.1975 12:00,30.0,1000.163
23.03.1975 12:00,40.0,1000.164
23.03.1975 12:00,44.0,1000.164
21.04.1975 12:00,0.0,999.926
